1.2551,0.42014
1.2395,0.42014
1.2229,0.42014
1.2063,0.42515
1.1906,0.42515
1.1779,0.43017
1.1701,0.43017
1.1711,0.43017
1.1838,0.43519
1.2121,0.43981
1.2659,0.44483
1.3509,0.46489
1.4673,0.49498
1.6129,0.53511
1.781,0.55517
1.9638,0.56481
2.1515,0.55015
2.3363,0.53009
2.5093,0.5
2.6637,0.46489
2.7947,0.43981
2.8886,0.42014
2.9541,0.41512
3.0088,0.41011
3.0459,0.41011
3.0635,0.41011
3.0626,0.41512
3.043,0.40509
3.0088,0.41011
2.9619,0.48495
2.9052,0.60995
2.8426,0.6848
2.7761,0.68981
2.7116,0.625
2.6481,0.55015
2.5787,0.47994
2.5034,0.45988
2.4242,0.46489
2.3412,0.44985
2.2551,0.42515
2.1662,0.41011
2.0753,0.40509
1.9834,0.40509
1.8925,0.41011
1.8055,0.41011
1.7234,0.41011
1.6559,0.41011
1.6002,0.41011
1.5455,0.41512
1.4966,0.42014
1.4585,0.43519
1.4311,0.43981
1.4154,0.44985
1.4096,0.46489
1.4125,0.47994
1.4223,0.5
1.437,0.52508
1.4565,0.55517
1.4761,0.58488
1.4946,0.61497
1.5142,0.63503
1.5337,0.65509
1.5523,0.66011
1.5679,0.66512
1.5797,0.64506
1.5875,0.625
1.5934,0.59491
1.5943,0.56019
1.5914,0.52508
1.5836,0.49498
1.5758,0.45988
1.5679,0.43981
1.5543,0.42515
1.5367,0.41512
1.5171,0.41512
1.4956,0.41512
1.4721,0.41011
1.4467,0.40509
1.4203,0.40509
1.3939,0.40509
1.3685,0.41011
1.3441,0.40509
1.3206,0.40509
1.3021,0.40509
1.2874,0.41011
1.2688,0.41011
1.2483,0.41512
1.2258,0.41512
1.2033,0.41011
1.1838,0.41011
1.1681,0.41011
1.1593,0.41512
1.1642,0.42014
1.1896,0.42014
1.2424,0.42515
1.3099,0.43519
1.3988,0.43981
1.5249,0.47492
1.6804,0.51505
1.8563,0.54514
2.044,0.56019
2.2317,0.54514
2.4115,0.52508
2.5767,0.5
2.7204,0.45486
2.8407,0.41512
2.9365,0.39506
3.0068,0.38503
3.0469,0.38503
3.0645,0.38503
3.0684,0.38503
3.0567,0.39005
3.0293,0.38002
2.9883,0.375
2.9374,0.43519
2.8778,0.55015
2.8123,0.625
2.741,0.63503
2.6637,0.57485
2.5836,0.46991
2.5103,0.35995
2.4389,0.31019
2.3578,0.33488
2.2727,0.375
2.1838,0.39005
2.0919,0.39506
1.998,0.38503
1.9042,0.38002
1.8113,0.38503
1.7214,0.38503
1.6383,0.38503
1.563,0.38503
1.4976,0.38503
1.4506,0.39005
1.4154,0.40509
1.3861,0.41512
1.3646,0.41512
1.3529,0.42515
1.35,0.44483
1.3548,0.45988
1.3675,0.47994
1.3851,0.50502
1.4066,0.53009
1.4301,0.55517
1.4545,0.57485
1.4751,0.59491
1.4936,0.61497
1.5112,0.61998
1.5269,0.61998
1.5376,0.60995
1.5445,0.59491
1.5464,0.57485
1.5445,0.54514
1.5367,0.51003
1.5239,0.47492
1.5083,0.44483
1.4897,0.42515
1.4682,0.42014
1.4487,0.41512
1.4301,0.40509
1.4057,0.40008
1.3803,0.40008
1.3539,0.40509
1.3265,0.41512
1.2972,0.42014
1.2688,0.42014
1.2405,0.42014
1.2121,0.42515
1.1848,0.43519
1.1593,0.44483
1.1417,0.44985
1.1271,0.45486
1.1095,0.45988
1.0919,0.46489
1.0743,0.46991
1.0567,0.46991
1.043,0.47492
1.0401,0.47994
1.0547,0.47994
1.0938,0.48495
1.1593,0.49498
1.2551,0.50502
1.3812,0.53009
1.5112,0.56481
1.6491,0.58989
1.8152,0.60995
1.9941,0.59992
2.175,0.57485
2.346,0.54012
2.5005,0.50502
2.6334,0.46991
2.7419,0.44985
2.824,0.43981
2.8798,0.43017
2.912,0.42515
2.9208,0.42515
2.911,0.42515
2.8866,0.41512
2.8485,0.40509
2.7996,0.45486
2.741,0.56019
2.6745,0.64506
2.6022,0.66011
2.5249,0.59992
2.4457,0.49498
2.3646,0.36998
2.2825,0.31019
2.1975,0.33989
2.1212,0.40008
2.0479,0.42014
1.9658,0.42515
1.8788,0.42014
1.7908,0.41512
1.7058,0.41512
1.6139,0.41512
1.522,0.41512
1.4477,0.42014
1.3881,0.42515
1.3421,0.42515
1.3079,0.42515
1.2864,0.43519
1.2757,0.44483
1.2717,0.45486
1.2757,0.46991
1.2864,0.48495
1.3021,0.50502
1.3216,0.52508
1.3441,0.55015
1.3666,0.56983
1.3881,0.58989
1.4086,0.60995
1.4282,0.61998
1.4428,0.63002
1.4545,0.63503
1.4624,0.61998
1.4673,0.59992
1.4682,0.56983
1.4663,0.54012
1.4604,0.50502
1.4526,0.47492
1.4418,0.44985
1.4291,0.43981
1.4125,0.43017
1.3949,0.42014
1.3763,0.41512
1.3597,0.41512
1.3451,0.41512
1.3275,0.41512
1.3079,0.41512
1.2854,0.41512
1.262,0.42014
1.2385,0.42014
1.2151,0.42515
1.1926,0.43519
1.173,0.44483
1.1554,0.44985
1.1378,0.45988
1.1202,0.46489
1.1065,0.46489
1.0958,0.46991
1.0821,0.47492
1.0714,0.46991
1.0674,0.46991
1.0772,0.46991
1.1056,0.47492
1.1593,0.47994
1.2414,0.49498
1.3519,0.52006
1.4897,0.55517
1.6481,0.58488
1.7957,0.59491
1.9365,0.58989
2.0938,0.56983
2.2512,0.54514
2.3978,0.51003
2.5269,0.47492
2.6344,0.45486
2.7185,0.43981
2.7781,0.43017
2.8133,0.42515
2.827,0.43017
2.8201,0.43017
2.7986,0.42014
2.7654,0.42014
2.7204,0.46991
2.6676,0.58488
2.608,0.68981
2.5415,0.70486
2.4712,0.65008
2.3978,0.55517
2.3206,0.44985
2.2414,0.40509
2.1593,0.43017
2.0753,0.44985
1.9892,0.43981
1.913,0.42515
1.8426,0.42014
1.7664,0.42014
1.6901,0.42014
1.6178,0.42014
1.5503,0.42014
1.4907,0.42515
1.4399,0.42515
1.3998,0.43519
1.3695,0.43981
1.349,0.44985
1.3392,0.45988
1.3382,0.46991
1.3441,0.48495
1.3548,0.5
1.3695,0.52508
1.3871,0.55015
1.4066,0.57485
1.4272,0.60494
1.4467,0.63002
1.4633,0.65008
1.478,0.66512
1.4907,0.68017
1.5005,0.6848
1.5064,0.67515
1.5103,0.65509
1.5112,0.63002
1.5083,0.59491
1.5005,0.55517
1.4897,0.52508
1.477,0.49498
1.4633,0.47492
1.4487,0.45988
1.433,0.44985
1.4145,0.43981
1.3949,0.43981
1.3734,0.43519
1.3558,0.43519
1.3402,0.43519
1.3206,0.43981
1.3001,0.43981
1.2786,0.43981
1.2571,0.44483
1.2366,0.44483
1.217,0.44483
1.1975,0.44483
1.1769,0.44985
1.1574,0.44985
1.1398,0.44985
1.1232,0.44985
1.1114,0.44985
1.1075,0.44985
1.1114,0.44985
1.129,0.45988
1.1662,0.46489
1.2307,0.46991
1.3255,0.49498
1.4497,0.53009
1.6002,0.56481
1.7703,0.57986
1.9501,0.58488
2.132,0.56019
2.2845,0.54012
2.4154,0.50502
2.5474,0.47492
2.6676,0.44483
2.7693,0.42515
2.8485,0.41512
2.9032,0.40509
2.9365,0.40509
2.9472,0.40509
2.9394,0.40509
2.914,0.39506
2.8739,0.42014
2.8231,0.52006
2.7693,0.63002
2.7126,0.66512
2.6481,0.63503
2.5787,0.56983
2.5064,0.49498
2.4311,0.43981
2.3548,0.43519
2.2766,0.44483
2.1975,0.42515
2.1173,0.40008
2.0352,0.38503
1.9521,0.38002
1.8788,0.38002
1.8113,0.38503
1.74,0.39005
1.6696,0.39005
1.6041,0.39005
1.5445,0.39506
1.4927,0.40509
1.4506,0.41512
1.4184,0.42014
1.3969,0.42515
1.3842,0.43981
1.3803,0.45988
1.3842,0.47994
1.392,0.5
1.4047,0.53511
1.4203,0.56983
1.4379,0.59491
1.4555,0.61998
1.4731,0.64005
1.4897,0.66011
1.5034,0.66512
1.5152,0.66011
1.5239,0.65509
1.5298,0.63002
1.5327,0.59491
1.5347,0.55517
1.5337,0.51505
1.5288,0.47994
1.521,0.46489
1.5103,0.44985
1.4946,0.43981
1.4761,0.43519
1.4555,0.42014
1.4321,0.42014
1.4086,0.42014
1.3851,0.42515
1.3607,0.43519
1.3353,0.43519
1.3148,0.43519
1.2972,0.43519
1.2757,0.43017
1.2532,0.43017
1.2297,0.43519
1.2063,0.43519
1.1828,0.43981
1.1584,0.43981
1.1349,0.43519
1.1134,0.43519
1.0968,0.43981
1.0909,0.44483
1.0968,0.44985
1.1193,0.44985
1.1652,0.45988
1.2405,0.45988
1.347,0.47994
1.4829,0.51505
1.6422,0.55517
1.8162,0.57986
1.9971,0.58989
2.176,0.57986
2.3451,0.55517
2.4966,0.51505
2.6276,0.47492
2.7234,0.44483
2.7918,0.43519
2.8495,0.42515
2.8895,0.42014
2.911,0.42014
2.914,0.42515
2.9003,0.42014
2.87,0.41011
2.827,0.42515
2.7732,0.51003
2.7116,0.61998
2.6452,0.67515
2.5816,0.65509
2.5171,0.57485
2.4467,0.46489
2.3705,0.36497
2.2913,0.33989
2.2082,0.38503
2.1222,0.43017
2.0332,0.43981
1.9413,0.43519
1.8475,0.43519
1.7556,0.43981
1.6667,0.44483
1.5826,0.44483
1.5054,0.44483
1.435,0.44985
1.3724,0.46489
1.3216,0.46991
1.2815,0.46991
1.2522,0.46991
1.2336,0.47994
1.2258,0.49498
1.2278,0.51003
1.2395,0.53511
1.2571,0.55517
1.2796,0.58488
1.303,0.60494
1.3265,0.61998
1.35,0.64506
1.3724,0.66011
1.393,0.67515
1.4106,0.6848
1.4233,0.68017
1.4311,0.66011
1.434,0.64005
1.4311,0.61497
1.4242,0.58488
1.4135,0.55015
1.3988,0.52006
1.3851,0.49498
1.3705,0.47994
1.35,0.46489
1.3255,0.45988
1.2991,0.45988
1.2717,0.46489
1.2444,0.46489
1.217,0.46489
1.1906,0.46489
1.1652,0.46489
1.1398,0.46991
1.1144,0.47994
1.0948,0.48997
1.0792,0.5
1.0606,0.5
1.042,0.50502
1.0225,0.51003
1.002,0.52508
0.9824,0.53009
0.96285,0.53511
0.94624,0.53511
0.93646,0.54514
0.93646,0.55015
0.9521,0.55517
0.9824,0.56481
1.0313,0.56983
1.1124,0.58989
1.2258,0.625
1.3675,0.66512
1.5318,0.69985
1.7116,0.70988
1.8993,0.69985
2.0831,0.68017
2.2561,0.65509
2.4115,0.61998
2.5435,0.58989
2.651,0.56983
2.7243,0.56019
2.7693,0.56019
2.7996,0.56481
2.8123,0.56019
2.8055,0.55517
2.781,0.54514
2.7429,0.55015
2.694,0.61998
2.6364,0.71991
2.5718,0.76505
2.5024,0.75
2.4291,0.69985
2.3597,0.60494
2.2923,0.51003
2.217,0.48997
2.1349,0.54012
2.0469,0.56019
1.956,0.55517
1.8641,0.55015
1.7713,0.54012
1.6804,0.53511
1.5924,0.53511
1.5103,0.53511
1.436,0.53009
1.3705,0.53009
1.3216,0.52508
1.2864,0.52508
1.2581,0.53009
1.2395,0.53511
1.2317,0.54514
1.2326,0.55517
1.2405,0.56481
1.2551,0.57485
1.2757,0.58989
1.3001,0.60995
1.3265,0.63503
1.3529,0.66011
1.3773,0.6848
1.3988,0.69483
1.4184,0.69985
1.435,0.6848
1.4487,0.68017
1.4575,0.66512
1.4614,0.64005
1.4614,0.60995
1.4575,0.56983
1.4506,0.53009
1.4409,0.5
1.4282,0.47994
1.4145,0.45486
1.4018,0.43981
1.3891,0.43017
1.3724,0.42515
1.3529,0.42014
1.3314,0.42014
1.3089,0.42014
1.2864,0.42014
1.263,0.42014
1.2385,0.41512
1.2141,0.41512
1.1906,0.41512
1.1681,0.42014
1.1525,0.42515
1.1398,0.42515
1.1251,0.43017
1.1095,0.43519
1.0929,0.43519
1.0772,0.42515
1.0626,0.42515
1.0518,0.42515
1.0499,0.42515
1.0626,0.42515
1.0968,0.42515
1.1564,0.42515
1.2444,0.43519
1.3431,0.46991
1.4565,0.51003
1.6031,0.53009
1.7693,0.54012
1.9453,0.53009
2.1222,0.50502
2.2913,0.47492
2.4457,0.43519
2.5797,0.41011
2.6891,0.38503
2.7732,0.375
2.8319,0.36998
2.8622,0.36998
2.87,0.36998
2.8641,0.36998
2.8436,0.35995
2.8094,0.36497
2.7644,0.43519
2.7107,0.54514
2.6491,0.60995
2.5826,0.59491
2.5112,0.54514
2.435,0.45486
2.3548,0.38002
2.2717,0.36497
2.1955,0.41011
2.1212,0.42014
2.0381,0.40509
1.9501,0.39506
1.8612,0.38503
1.7732,0.38503
1.6882,0.38503
1.608,0.38503
1.5347,0.39506
1.4692,0.39506
1.4145,0.40008
1.3715,0.40509
1.3441,0.41512
1.3275,0.42014
1.3167,0.43519
1.3138,0.44483
1.3206,0.45486
1.3353,0.46991
1.3548,0.49498
1.3803,0.52006
1.4076,0.54514
1.433,0.56983
1.4575,0.59491
1.478,0.61497
1.4946,0.625
1.5064,0.63503
1.5152,0.63503
1.521,0.61497
1.523,0.58989
1.522,0.56019
1.5171,0.52508
1.5093,0.49498
1.4985,0.45988
1.4839,0.43519
1.4673,0.42014
1.4477,0.40509
1.4282,0.40008
1.4106,0.39506
1.393,0.39506
1.3724,0.39005
1.35,0.38503
1.3275,0.38503
1.303,0.38503
1.2766,0.38503
1.2512,0.39005
1.2287,0.39506
1.2072,0.39506
1.1887,0.40008
1.173,0.40509
1.1584,0.41512
1.1486,0.41512
1.1408,0.42014
1.131,0.41512
1.1193,0.41512
1.1114,0.41512
1.1144,0.41512
1.1339,0.41512
1.1769,0.42014
1.2483,0.42515
1.349,0.43981
1.477,0.46489
1.6315,0.50502
1.7791,0.53511
1.9257,0.54514
2.0938,0.53009
2.2659,0.51003
2.4301,0.47994
2.5787,0.44483
2.7058,0.41512
2.8084,0.39506
2.8856,0.38503
2.9355,0.38002
2.9619,0.38002
2.9668,0.38002
2.9521,0.38002
2.9238,0.375
2.8847,0.375
2.8328,0.43519
2.7722,0.56019
2.7048,0.64506
2.6325,0.65509
2.5562,0.59992
2.477,0.51505
2.3949,0.43017
2.3109,0.40509
2.2258,0.42014
2.1398,0.41512
2.0616,0.39506
1.9883,0.38002
1.9062,0.375
1.8211,0.375
1.737,0.38002
1.6569,0.38002
1.5826,0.38002
1.5308,0.38002
1.4966,0.38503
1.4614,0.39005
1.4321,0.39506
1.4115,0.40509
1.4008,0.41011
1.3978,0.42014
1.4008,0.43519
1.4086,0.44985
1.4213,0.47492
1.437,0.5
1.4545,0.52508
1.4731,0.55517
1.4927,0.57986
1.5112,0.60494
1.5269,0.61998
1.5406,0.63503
1.5494,0.64005
1.5552,0.61998
1.5582,0.59491
1.5582,0.56983
1.5562,0.53009
1.5513,0.5
1.5435,0.45988
1.5327,0.43017
1.5191,0.40509
1.5034,0.39506
1.4858,0.38503
1.4653,0.38503
1.4428,0.38002
1.4233,0.38002
1.4066,0.38002
1.3861,0.38002
1.3627,0.38002
1.3392,0.38503
1.3148,0.38503
1.2913,0.38503
1.2688,0.38503
1.2483,0.38503
1.2287,0.38503
1.2102,0.38503
1.1926,0.38503
1.175,0.39005
1.1632,0.39005
1.1554,0.39506
1.1486,0.40008
1.1505,0.40509
1.1672,0.41011
1.2053,0.41512
1.2708,0.42515
1.3675,0.45486
1.4956,0.48997
1.65,0.52508
1.825,0.54514
2.0117,0.55015
2.175,0.53009
2.3216,0.50502
2.477,0.46991
2.6246,0.43981
2.7537,0.42014
2.8602,0.40509
2.9413,0.40008
2.9971,0.39506
3.0283,0.39506
3.0391,0.39506
3.0293,0.39506
3.0029,0.39005
2.9629,0.42014
2.9159,0.52508
2.8631,0.63503
